Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","414","Koweït","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","201","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","46.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","46.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","48.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","49.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","16.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","15.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","16.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","17.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","23145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","23496","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","25151","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","414","Koweït","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","26324.17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","14","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","-2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","-4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5123","Pertes","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5123","Pertes","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5123","Pertes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","8.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","8.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","7.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","1.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","3.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","2.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","2.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","0.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","2335","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","2147","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","2060","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","426","Lesotho","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","432.7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","30","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","33","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","35","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5123","Pertes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","20.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","20.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","21.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","24.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","7.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","7.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","8.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","428","Lettonie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","5042","I","Valeur imputée"
